tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2001-403,Miami Masters,Hard,96,M,20010319,91,103720,7,,Lleyton Hewitt,R,180,AUS,20.06297057,7,2575,104053,0,WC,Andy Roddick,R,188,USA,18.55167693,119,340,6-3 6-2,3,QF,72,5,3,51,27,25,11,9,4,5,5,4,46,21,17,8,8,3,7
2001-560,US Open,Hard,128,G,20010827,28,104053,18,,Andy Roddick,R,188,USA,18.99247091,18,1342,101792,0,,Slava Dosedel,R,183,CZE,31.03627652,121,330,6-4 6-1 6-2,5,R128,106,17,1,68,40,32,22,12,1,1,2,3,100,49,32,21,13,13,18
2001-560,US Open,Hard,128,G,20010827,78,104053,18,,Andy Roddick,R,188,USA,18.99247091,18,1342,102855,0,Q,Jack Brasington,R,188,USA,24.96372348,223,163,6-2 6-1 5-7 7-6(4),5,R64,123,14,6,107,65,52,25,19,5,7,8,13,126,81,57,14,20,5,11
2001-560,US Open,Hard,128,G,20010827,103,104053,18,,Andy Roddick,R,188,USA,18.99247091,18,1342,102374,11,,Alex Corretja,R,180,ESP,27.37850787,11,1895,6-4 6-2 6-2,5,R32,104,16,4,77,48,36,18,13,3,4,6,6,81,37,27,16,13,3,9
2001-560,US Open,Hard,128,G,20010827,116,104053,18,,Andy Roddick,R,188,USA,18.99247091,18,1342,103990,0,,Tommy Robredo,R,180,ESP,19.32375086,39,932,6-2 6-2 6-4,5,R16,90,6,4,73,38,33,21,13,2,2,8,3,85,50,31,16,13,5,10
2001-560,US Open,Hard,128,G,20010827,122,103720,4,,Lleyton Hewitt,R,180,AUS,20.50376454,4,3145,104053,18,,Andy Roddick,R,188,USA,18.99247091,18,1342,6-7(5) 6-3 6-4 3-6 6-4,5,QF,220,15,10,164,92,76,36,25,5,6,21,10,160,82,63,44,25,7,10
2001-409,Atlanta,Clay,32,A,20010423,15,104053,0,WC,Andy Roddick,R,188,USA,18.64750171,89,458,103171,0,,Raemon Sluiter,R,185,NED,23.02806297,101,408,6-2 4-6 6-4,3,R32,83,5,3,76,48,39,15,14,4,6,6,4,84,48,35,19,14,6,10
2001-409,Atlanta,Clay,32,A,20010423,24,104053,0,WC,Andy Roddick,R,188,USA,18.64750171,89,458,101774,2,,Todd Martin,R,198,USA,30.7926078,31,950,7-5 6-2,3,R16,72,7,2,53,28,27,15,10,1,1,5,4,62,32,26,11,10,5,8
2001-409,Atlanta,Clay,32,A,20010423,28,104053,0,WC,Andy Roddick,R,188,USA,18.64750171,89,458,101897,0,,Fernando Meligeni,L,180,BRA,30.03148528,100,409,6-4 6-4,3,QF,68,5,0,48,32,26,14,10,0,0,7,2,68,42,31,12,10,7,9
2001-409,Atlanta,Clay,32,A,20010423,30,104053,0,WC,Andy Roddick,R,188,USA,18.64750171,89,458,102905,0,,Stefan Koubek,L,175,AUT,24.30390144,92,438,6-2 6-2,3,SF,60,5,2,48,32,25,9,8,1,1,2,4,63,35,20,11,8,7,11
2001-409,Atlanta,Clay,32,A,20010423,31,104053,0,WC,Andy Roddick,R,188,USA,18.64750171,89,458,103598,0,,Xavier Malisse,R,185,BEL,20.76112252,78,503,6-2 6-4,3,F,69,7,2,60,37,28,13,9,1,1,5,2,51,31,20,10,9,3,6
2001-311,Queen's Club,Grass,56,A,20010611,4,104022,0,,Mikhail Youzhny,R,183,RUS,18.96235455,84,498,104053,11,,Andy Roddick,R,188,USA,18.7816564,43,883,7-6(5) 6-3,3,R64,70,6,1,58,29,28,21,11,0,0,6,4,75,41,32,15,10,4,5
2001-520,Roland Garros,Clay,128,G,20010528,29,104053,0,,Andy Roddick,R,188,USA,18.74332649,48,808,102401,0,WC,Scott Draper,L,178,AUS,26.97878166,265,126,6-2 6-4 6-4,5,R128,79,6,3,71,43,33,23,14,0,0,13,7,93,50,36,16,14,11,15
2001-520,Roland Garros,Clay,128,G,20010528,79,104053,0,,Andy Roddick,R,188,USA,18.74332649,48,808,102021,0,,Michael Chang,R,175,USA,29.26214921,35,960,5-7 6-3 6-4 6-7(5) 7-5,5,R64,230,37,7,188,113,84,40,27,14,17,16,0,163,99,73,33,28,12,17
2001-520,Roland Garros,Clay,128,G,20010528,104,103720,6,,Lleyton Hewitt,R,180,AUS,20.25462012,6,2615,104053,0,,Andy Roddick,R,188,USA,18.74332649,48,808,6-7(6) 6-4 2-2 RET,5,R32,138,15,3,101,61,41,23,13,5,6,0,5,92,52,40,17,13,14,16
2001-357,Stuttgart Masters,Hard,48,M,20011015,22,104053,14,,Andy Roddick,R,188,USA,19.1266256,16,1540,102369,0,Q,Julien Boutter,R,190,FRA,27.52908966,67,580,7-6(3) 7-6(5),3,R32,110,5,1,77,48,37,19,12,0,0,23,8,96,53,43,22,12,5,5
2001-357,Stuttgart Masters,Hard,48,M,20011015,35,102358,0,,Thomas Enqvist,R,190,SWE,27.59206023,27,1180,104053,14,,Andy Roddick,R,188,USA,19.1266256,16,1540,6-3 6-7(6) 7-6(5),3,R16,144,17,6,108,59,42,27,17,1,4,22,5,136,81,54,25,16,11,15
2001-352,Paris Masters,Carpet,48,M,20011029,18,102854,0,,Sjeng Schalken,R,193,NED,25.13894593,25,1163,104053,13,,Andy Roddick,R,188,USA,19.16495551,16,1662,4-6 6-3 7-5,3,R32,100,5,3,98,71,53,16,16,3,4,15,4,78,47,39,18,15,2,4
2001-418,Washington,Hard,56,A,20010813,21,104053,9,,Andy Roddick,R,188,USA,18.954141,30,1152,101885,0,,Wayne Arthurs,L,190,AUS,30.40657084,51,718,6-3 5-7 7-6(4),3,R64,107,4,2,88,49,41,32,17,2,3,17,6,85,42,37,28,16,6,7
2001-418,Washington,Hard,56,A,20010813,38,104053,9,,Andy Roddick,R,188,USA,18.954141,30,1152,103387,0,,Paradorn Srichaphan,R,185,THA,22.16563997,122,325,7-6(2) 6-3,3,R32,75,8,4,71,43,28,12,11,9,13,7,2,63,31,20,9,10,1,6
2001-418,Washington,Hard,56,A,20010813,47,104053,9,,Andy Roddick,R,188,USA,18.954141,30,1152,103103,5,,Dominik Hrbaty,R,183,SVK,23.60574949,22,1300,6-2 7-5,3,R16,73,12,2,61,36,30,15,10,4,4,6,7,67,28,19,20,10,5,8
2001-418,Washington,Hard,56,A,20010813,52,104053,9,,Andy Roddick,R,188,USA,18.954141,30,1152,102701,0,,Marcelo Rios,L,175,CHI,25.63175907,64,625,6-3 6-4,3,QF,60,10,1,58,31,26,17,10,0,0,8,2,53,30,24,12,9,4,6
2001-418,Washington,Hard,56,A,20010813,54,104053,9,,Andy Roddick,R,188,USA,18.954141,30,1152,102021,0,,Michael Chang,R,175,USA,29.47296372,63,640,6-4 6-3,3,SF,76,9,3,56,28,24,17,10,2,3,4,0,47,28,22,7,9,3,6
2001-418,Washington,Hard,56,A,20010813,55,104053,9,,Andy Roddick,R,188,USA,18.954141,30,1152,102854,10,,Sjeng Schalken,R,193,NED,24.92813142,33,1103,6-2 6-3,3,F,77,9,0,58,35,28,10,9,3,4,3,1,56,36,19,8,8,2,6
2001-499,Delray Beach,Hard,32,A,20010305,2,103181,0,,Jiri Vanek,R,185,CZE,22.86379192,87,458,104053,0,WC,Andy Roddick,R,188,USA,18.51334702,120,335,6-4 6-7(4) 6-4,3,R32,129,12,1,121,72,54,27,16,10,10,15,9,109,65,53,20,16,1,3
2001-422,Cincinnati Masters,Hard,64,M,20010806,1,102856,1,,Gustavo Kuerten,R,190,BRA,24.90349076,1,4305,104053,0,,Andy Roddick,R,188,USA,18.93497604,27,1152,7-6(3) 6-1,3,R64,77,13,1,61,31,29,17,10,0,0,7,5,64,26,22,17,9,4,6
2001-423,Los Angeles,Hard,32,A,20010723,16,103498,2,,Marat Safin,R,193,RUS,21.48665298,2,3805,104053,0,,Andy Roddick,R,188,USA,18.89664613,34,1032,6-3 6-4,3,R32,63,9,0,60,26,22,21,10,2,2,6,1,46,32,25,7,9,1,3
2001-421,Canada Masters,Hard,64,M,20010730,3,104053,0,,Andy Roddick,R,188,USA,18.91581109,35,1032,102703,0,,Hyung Taik Lee,R,180,KOR,25.57152635,65,634,6-3 6-2,3,R64,67,11,2,68,36,28,18,9,5,5,6,6,56,24,14,16,8,5,8
2001-421,Canada Masters,Hard,64,M,20010730,34,104053,0,,Andy Roddick,R,188,USA,18.91581109,35,1032,102845,14,,Carlos Moya,R,190,ESP,24.92265572,16,1360,6-3 5-7 7-5,3,R32,126,16,14,101,52,39,23,16,2,5,3,9,107,67,43,19,17,8,13
2001-421,Canada Masters,Hard,64,M,20010730,49,104053,0,,Andy Roddick,R,188,USA,18.91581109,35,1032,102856,1,,Gustavo Kuerten,R,190,BRA,24.8843258,1,4265,6-7(4) 6-4 6-2,3,R16,101,17,3,83,49,42,22,15,3,4,10,2,89,52,39,18,15,6,10
2001-421,Canada Masters,Hard,64,M,20010730,57,102318,0,,Andrei Pavel,R,183,ROU,27.50444901,43,815,104053,0,,Andy Roddick,R,188,USA,18.91581109,35,1032,6-4 6-7(2) 6-3,3,QF,127,7,3,105,61,46,27,16,4,4,12,5,95,59,44,19,15,3,5
2001-424,San Jose,Hard,32,A,20010226,7,104053,0,WC,Andy Roddick,R,188,USA,18.49418207,123,325,102162,0,,Chris Woodruff,R,188,USA,28.15058179,89,450,6-4 6-4,3,R32,66,8,1,53,25,19,19,10,0,1,5,2,61,36,27,11,10,5,8
2001-424,San Jose,Hard,32,A,20010226,20,102998,6,,Jan Michael Gambill,R,190,USA,23.73442847,26,1115,104053,0,WC,Andy Roddick,R,188,USA,18.49418207,123,325,7-6(5) 7-6(1),3,R16,92,11,8,75,36,33,25,12,2,2,9,1,66,43,35,17,12,0,0
2001-336,Hong Kong,Hard,32,A,20010924,5,102987,0,,Andre Sa,R,185,BRA,24.38603696,109,393,104053,4,,Andy Roddick,R,188,USA,19.06913073,15,1587,6-3 4-6 3-3 RET,3,R32,108,8,7,95,47,36,21,13,5,8,12,4,70,44,36,12,13,3,5
2001-328,Basel,Carpet,32,A,20011022,8,104053,6,,Andy Roddick,R,188,USA,19.14579055,16,1610,101902,0,Q,Stephane Huet,L,180,FRA,30.49418207,269,132,6-2 3-6 7-6(5),3,R32,101,14,5,88,44,38,24,14,1,2,6,2,92,48,38,23,15,3,5
2001-328,Basel,Carpet,32,A,20011022,20,104053,6,,Andy Roddick,R,188,USA,19.14579055,16,1610,102800,0,Q,Nenad Zimonjic,R,190,SRB,25.38261465,243,150,6-4 7-6(4),3,R16,83,13,2,62,42,36,13,11,0,0,12,3,81,52,39,13,11,4,5
2001-328,Basel,Carpet,32,A,20011022,26,103819,4,,Roger Federer,R,185,SUI,20.20533881,13,1745,104053,6,,Andy Roddick,R,188,USA,19.14579055,16,1610,3-6 6-3 7-6(5),3,QF,101,11,2,84,51,43,18,15,1,3,9,1,93,54,41,22,15,4,6
2001-540,Wimbledon,Grass,128,G,20010625,26,104053,0,,Andy Roddick,R,188,USA,18.81998631,33,962,102730,0,Q,Ivo Heuberger,R,188,SUI,25.34702259,137,287,6-4 6-4 7-6(0),5,R128,103,4,3,102,82,63,11,16,6,7,4,1,98,81,52,7,16,3,6
2001-540,Wimbledon,Grass,128,G,20010625,77,104053,0,,Andy Roddick,R,188,USA,18.81998631,33,962,102563,11,,Thomas Johansson,R,180,SWE,26.25598905,14,1680,7-6(1) 6-1 4-6 7-6(3),5,R64,153,18,3,140,92,73,27,21,8,9,24,3,130,74,59,28,20,4,6
2001-540,Wimbledon,Grass,128,G,20010625,103,101964,0,WC,Goran Ivanisevic,L,193,CRO,29.78234086,125,321,104053,0,,Andy Roddick,R,188,USA,18.81998631,33,962,7-6(5) 7-5 3-6 6-3,5,R32,114,42,5,111,79,70,19,21,2,3,22,5,120,74,58,27,21,4,6
2001-717,Houston,Clay,32,A,20010430,3,104053,0,WC,Andy Roddick,R,188,USA,18.66666667,69,633,103171,0,,Raemon Sluiter,R,185,NED,23.04722793,102,404,6-3 6-4,3,R32,69,8,3,57,27,25,15,10,0,1,7,6,62,25,20,17,9,4,7
2001-717,Houston,Clay,32,A,20010430,18,104053,0,WC,Andy Roddick,R,188,USA,18.66666667,69,633,101320,5,,Magnus Gustafsson,R,185,SWE,34.32169747,65,642,6-2 6-4,3,R16,63,4,2,48,27,23,13,9,1,2,3,3,56,33,19,10,9,2,6
2001-717,Houston,Clay,32,A,20010430,25,104053,0,WC,Andy Roddick,R,188,USA,18.66666667,69,633,102905,0,,Stefan Koubek,L,175,AUT,24.32306639,82,508,6-3 6-1,3,QF,49,6,0,42,31,24,9,8,0,0,4,2,46,24,12,11,8,4,8
2001-717,Houston,Clay,32,A,20010430,29,104053,0,WC,Andy Roddick,R,188,USA,18.66666667,69,633,102259,3,,Jerome Golmard,L,188,FRA,27.6386037,53,738,7-6(3) 7-6(2),3,SF,120,11,4,79,46,38,20,12,1,2,11,1,75,53,40,13,12,5,6
2001-717,Houston,Clay,32,A,20010430,31,104053,0,WC,Andy Roddick,R,188,USA,18.66666667,69,633,102703,8,,Hyung Taik Lee,R,180,KOR,25.32238193,81,527,7-5 6-3,3,F,67,7,2,49,30,26,15,10,0,0,5,2,67,36,23,17,11,4,7
2001-D006,Davis Cup WG R1: SUI vs USA,Hard,4,D,20010209,4,104053,0,,Andy Roddick,R,188,USA,18.4366872,130,310,102567,0,,George Bastl,R,183,SUI,25.85078713,112,364,6-3 6-4,3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-D077,Davis Cup WG PO: USA vs IND,Hard,4,D,20011012,1,104053,0,,Andy Roddick,R,188,USA,19.10746064,15,1540,103468,0,,Harsh Mankad,R,173,IND,21.91101985,736,14,6-3 6-4 6-1,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-D077,Davis Cup WG PO: USA vs IND,Hard,4,D,20011012,3,104053,0,,Andy Roddick,R,188,USA,19.10746064,15,1540,102233,0,,Leander Paes,R,178,IND,28.30937714,232,158,4-6 6-3 6-2 7-5,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
