tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2005-352,Paris Masters,Carpet,48,M,20051031,41,104053,1,,Andy Roddick,R,188,USA,23.17043121,3,3235,103970,10,,David Ferrer,R,175,ESP,23.58110883,17,1500,2-6 6-3 7-6(8),3,QF,132,21,3,114,68,51,19,15,6,9,12,3,85,53,41,20,14,3,5
2005-352,Paris Masters,Carpet,48,M,20051031,45,103344,6,,Ivan Ljubicic,R,193,CRO,26.6201232,10,1765,104053,1,,Andy Roddick,R,188,USA,23.17043121,3,3235,6-3 7-5,3,SF,65,15,1,50,29,26,18,11,0,0,10,1,58,36,28,10,10,3,5
2005-375,Lyon,Carpet,32,A,20051024,1,104053,1,,Andy Roddick,R,188,USA,23.15126626,3,3120,103693,0,WC,Thierry Ascione,R,188,FRA,24.76659822,94,434,7-5 6-3,3,R32,69,12,1,51,35,33,11,11,0,0,5,4,68,43,29,13,10,1,3
2005-375,Lyon,Carpet,32,A,20051024,17,104053,1,,Andy Roddick,R,188,USA,23.15126626,3,3120,103917,0,Q,Nicolas Mahut,R,190,FRA,23.75633128,154,268,7-6(5) 6-3,3,R16,90,13,0,51,34,31,13,10,0,0,9,2,80,48,35,14,11,2,4
2005-375,Lyon,Carpet,32,A,20051024,25,104053,1,,Andy Roddick,R,188,USA,23.15126626,3,3120,104339,7,,Mario Ancic,R,196,CRO,21.5687885,21,1360,6-4 6-4,3,QF,64,13,0,48,35,30,10,10,0,0,4,0,54,40,29,7,10,4,6
2005-375,Lyon,Carpet,32,A,20051024,29,104053,1,,Andy Roddick,R,188,USA,23.15126626,3,3120,102148,0,,Fabrice Santoro,R,178,FRA,32.8733744,78,500,6-4 7-6(5),3,SF,99,23,0,72,51,40,12,11,1,1,3,0,80,45,33,20,11,2,3
2005-375,Lyon,Carpet,32,A,20051024,31,104053,1,,Andy Roddick,R,188,USA,23.15126626,3,3120,104792,0,,Gael Monfils,R,193,FRA,19.14579055,36,889,6-3 6-2,3,F,60,9,0,47,35,31,7,9,2,2,6,2,55,35,22,9,8,1,4
2007-375,Lyon,Carpet,32,A,20071022,1,102148,0,,Fabrice Santoro,R,178,FRA,34.86652977,46,719,104053,1,,Andy Roddick,R,188,USA,25.14442163,5,2430,7-6(5) 2-6 6-4,3,R32,121,11,2,94,56,44,20,15,2,4,17,4,96,64,47,17,15,1,2
2007-D022,Davis Cup WG SF: SWE vs USA,Carpet,4,D,20070921,1,104053,0,,Andy Roddick,R,188,USA,25.04859685,5,2540,104026,0,,Joachim Johansson,R,198,SWE,25.2128679,162,271,7-6(4) 7-6(3) 6-3,5,SF,114,30,1,92,69,64,16,17,1,1,23,7,103,58,49,24,16,3,4
2007-D022,Davis Cup WG SF: SWE vs USA,Carpet,4,D,20070921,3,104053,0,,Andy Roddick,R,188,USA,25.04859685,5,2540,102035,0,,Jonas Bjorkman,R,183,SWE,35.48528405,55,615,6-2 7-6(3) 6-4,5,SF,122,16,1,90,61,48,20,15,3,3,9,3,97,56,38,22,15,3,6
2008-375,Lyon,Carpet,32,A,20081020,1,104053,1,,Andy Roddick,R,188,USA,26.14099932,7,2045,103917,0,,Nicolas Mahut,R,190,FRA,26.74606434,92,500,7-6(5) 6-4,3,R32,78,18,3,62,44,39,10,11,0,0,18,5,71,50,41,9,11,3,4
2008-375,Lyon,Carpet,32,A,20081020,17,104053,1,,Andy Roddick,R,188,USA,26.14099932,7,2045,104068,0,,Robby Ginepri,R,183,USA,26.03696099,57,700,7-6(5) 7-6(3),3,R16,98,26,0,79,63,53,8,12,2,2,11,1,98,65,50,15,12,6,6
2008-375,Lyon,Carpet,32,A,20081020,25,104417,7,,Robin Soderling,R,193,SWE,24.183436,27,1115,104053,1,,Andy Roddick,R,188,USA,26.14099932,7,2045,7-6(5) 7-6(5),3,QF,84,20,6,74,45,40,18,12,1,1,22,2,81,58,46,13,12,4,4
