tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2008-424,San Jose,Hard,32,A,20080218,1,104053,1,,Andy Roddick,R,188,USA,25.47022587,6,2120,104589,0,LL,Chris Guccione,L,201,AUS,22.55441478,87,481,6-3 6-7(3) 7-6(5),3,R32,100,9,3,91,65,55,20,17,0,0,20,2,94,62,52,19,16,1,2
2008-424,San Jose,Hard,32,A,20080218,17,104053,1,,Andy Roddick,R,188,USA,25.47022587,6,2120,105453,0,,Kei Nishikori,R,178,JPN,18.13826146,131,340,6-2 6-4,3,R16,64,7,1,53,38,28,9,9,1,2,2,2,58,35,19,12,9,4,8
2008-424,San Jose,Hard,32,A,20080218,25,104053,1,,Andy Roddick,R,188,USA,25.47022587,6,2120,103888,0,,Mardy Fish,R,188,USA,26.19301848,77,510,7-6(6) 1-6 7-5,3,QF,117,14,1,90,62,43,19,15,5,7,28,3,103,55,43,26,16,1,2
2008-424,San Jose,Hard,32,A,20080218,29,104053,1,,Andy Roddick,R,188,USA,25.47022587,6,2120,104198,0,,Guillermo Garcia Lopez,R,188,ESP,24.70910335,75,513,7-6(2) 6-1,3,SF,93,16,3,63,44,37,9,9,1,1,4,2,71,43,25,16,10,9,12
2008-424,San Jose,Hard,32,A,20080218,31,104053,1,,Andy Roddick,R,188,USA,25.47022587,6,2120,103285,4,,Radek Stepanek,R,185,CZE,29.22655715,34,915,6-4 7-5,3,F,80,13,2,58,40,33,12,11,0,0,7,3,70,46,35,9,11,3,5
2008-311,Queen's Club,Grass,56,A,20080609,29,104053,3,,Andy Roddick,R,188,USA,25.77686516,6,2405,104068,0,,Robby Ginepri,R,183,USA,25.67282683,59,640,6-7(6) 6-1 6-1,3,R32,85,15,1,72,47,41,14,13,0,0,4,2,78,51,36,10,13,4,9
2008-311,Queen's Club,Grass,56,A,20080609,43,104053,3,,Andy Roddick,R,188,USA,25.77686516,6,2405,103888,15,,Mardy Fish,R,188,USA,26.49965777,36,900,7-6(5) RET,3,R16,59,8,0,40,32,25,7,6,2,2,11,1,50,26,23,11,6,3,3
2008-418,Washington,Hard,32,A,20080810,1,104053,1,,Andy Roddick,R,188,USA,25.94934976,9,1860,102887,0,Q,Ramon Delgado,R,185,PAR,31.73990418,293,118,6-3 7-6(4),3,R32,87,21,8,73,45,35,14,11,1,3,7,4,65,35,29,10,10,2,5
2008-418,Washington,Hard,32,A,20080810,17,104053,1,,Andy Roddick,R,188,USA,25.94934976,9,1860,104724,0,,Eduardo Schwank,R,183,ARG,22.30253251,56,729,4-6 6-4 7-6(2),3,R16,163,12,7,105,61,44,26,16,8,11,12,2,135,89,57,24,16,13,16
2008-416,Rome Masters,Clay,56,M,20080505,33,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,103888,0,,Mardy Fish,R,188,USA,26.40383299,38,835,6-1 6-4,3,R32,67,4,0,52,30,20,17,9,1,1,5,3,46,20,15,12,8,4,7
2008-416,Rome Masters,Clay,56,M,20080505,45,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,104620,0,,Simone Bolelli,R,183,ITA,22.57357974,55,631,7-6(5) 6-3,3,R16,117,8,5,69,45,35,12,10,4,5,2,1,90,61,35,15,11,6,9
2008-416,Rome Masters,Clay,56,M,20080505,51,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,103990,14,,Tommy Robredo,R,180,ESP,26.01232033,16,1400,6-3 4-6 7-6(4),3,QF,133,11,7,108,67,51,21,16,5,7,6,1,95,74,54,11,15,8,10
2008-580,Australian Open,Hard,128,G,20080114,49,104053,6,,Andy Roddick,R,188,USA,25.3744011,6,2530,104160,0,Q,Lukas Dlouhy,R,185,CZE,24.76659822,154,275,6-3 6-4 7-5,5,R128,98,13,2,89,58,44,18,16,5,7,7,12,88,49,33,16,0,6,11
2008-580,Australian Open,Hard,128,G,20080114,89,104053,6,,Andy Roddick,R,188,USA,25.3744011,6,2530,103582,0,,Michael Berrer,L,193,GER,27.53730322,54,621,6-2 6-2 6-4,5,R64,117,10,1,75,57,46,9,13,2,3,6,7,101,63,41,12,13,12,18
2008-747,Beijing,Hard,28,A,20080922,20,104053,2,,Andy Roddick,R,188,USA,26.06433949,8,1845,104717,0,Q,Brendan Evans,R,188,USA,22.45859001,187,223,6-4 6-3,3,R16,57,17,2,55,35,27,13,10,2,3,1,1,53,30,20,12,9,2,5
2008-747,Beijing,Hard,28,A,20080922,24,104053,2,,Andy Roddick,R,188,USA,26.06433949,8,1845,103507,0,,Juan Carlos Ferrero,R,183,ESP,28.61054073,48,775,2-6 6-3 6-4,3,QF,56,12,4,50,32,24,7,7,1,3,0,1,43,31,21,5,6,1,2
2008-747,Beijing,Hard,28,A,20080922,26,104053,2,,Andy Roddick,R,188,USA,26.06433949,8,1845,103451,0,,Bjorn Phau,R,175,GER,28.96919918,137,334,6-2 6-7(4) 6-1,3,SF,103,16,1,70,54,48,9,13,0,0,2,7,98,47,31,26,14,2,7
2008-747,Beijing,Hard,28,A,20080922,27,104053,2,,Andy Roddick,R,188,USA,26.06433949,8,1845,104534,0,,Dudi Sela,R,175,ISR,23.46885695,92,514,6-4 6-7(6) 6-3,3,F,121,17,2,109,73,56,20,16,9,10,2,1,91,58,43,20,15,7,10
2008-329,Tokyo,Hard,48,A,20080929,32,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,104371,0,,Ivo Minar,R,183,CZE,24.35865845,102,463,7-6(11) 6-7(4) 7-6(2),3,R32,164,37,4,122,89,73,16,18,0,2,6,0,127,94,72,17,18,6,8
2008-329,Tokyo,Hard,48,A,20080929,40,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,103781,14,,Jurgen Melzer,L,183,AUT,27.35660507,38,874,7-6(2) 6-2,3,R16,66,20,0,63,47,38,10,10,3,3,12,2,66,37,24,18,10,2,4
2008-329,Tokyo,Hard,48,A,20080929,44,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,104678,0,,Viktor Troicki,R,193,SRB,22.63381246,65,626,6-3 6-4,3,QF,81,7,1,61,42,31,9,10,1,2,4,4,63,35,23,11,9,7,10
2008-352,Paris Masters,Hard,48,M,20081026,25,104053,7,,Andy Roddick,R,188,USA,26.16016427,7,2045,103852,0,,Feliciano Lopez,L,188,ESP,27.10198494,33,975,6-3 6-4,3,R32,66,13,0,50,31,28,12,10,0,0,12,0,52,29,18,13,9,2,4
2008-352,Paris Masters,Hard,48,M,20081026,37,104053,7,,Andy Roddick,R,188,USA,26.16016427,7,2045,104468,10,,Gilles Simon,R,183,FRA,23.8329911,10,1740,6-3 7-5,3,R16,78,15,3,58,36,32,12,10,4,4,5,1,74,41,29,17,11,5,8
2008-495,Dubai,Hard,32,A,20080303,13,104053,6,,Andy Roddick,R,188,USA,25.50855578,6,2140,103507,0,,Juan Carlos Ferrero,R,183,ESP,28.05475702,22,1360,6-2 6-4,3,R32,60,18,0,50,39,31,8,9,0,0,2,1,50,29,18,11,9,2,5
2008-495,Dubai,Hard,32,A,20080303,23,104053,6,,Andy Roddick,R,188,USA,25.50855578,6,2140,103908,0,,Paul Henri Mathieu,R,185,FRA,26.13826146,14,1495,6-3 6-4,3,R16,78,13,1,68,40,34,13,10,5,5,2,0,51,22,13,19,9,0,2
2008-495,Dubai,Hard,32,A,20080303,28,104053,6,,Andy Roddick,R,188,USA,25.50855578,6,2140,104745,2,,Rafael Nadal,L,185,ESP,21.74948665,2,5930,7-6(5) 6-2,3,QF,108,17,1,71,48,38,13,10,6,6,2,2,77,58,39,9,10,7,9
2008-495,Dubai,Hard,32,A,20080303,30,104053,6,,Andy Roddick,R,188,USA,25.50855578,6,2140,104925,3,,Novak Djokovic,R,188,SRB,20.78302533,3,5010,7-6(5) 6-3,3,SF,90,14,2,68,47,39,12,11,2,2,9,0,76,56,41,8,10,4,5
2008-495,Dubai,Hard,32,A,20080303,31,104053,6,,Andy Roddick,R,188,USA,25.50855578,6,2140,103852,0,,Feliciano Lopez,L,188,ESP,26.45037645,41,785,6-7(8) 6-4 6-2,3,F,115,22,1,84,55,48,19,15,0,0,24,2,95,62,45,18,15,4,7
2008-560,US Open,Hard,128,G,20080825,33,104053,8,,Andy Roddick,R,188,USA,25.98767967,8,1845,102148,0,,Fabrice Santoro,R,178,FRA,35.70978782,60,691,6-2 6-2 6-2,5,R128,87,15,2,60,37,34,15,12,0,0,7,2,74,40,26,14,12,3,9
2008-560,US Open,Hard,128,G,20080825,81,104053,8,,Andy Roddick,R,188,USA,25.98767967,8,1845,105208,0,,Ernests Gulbis,R,190,LAT,19.98631075,40,884,3-6 7-5 6-2 7-5,5,R64,171,22,3,120,73,58,26,20,3,5,19,10,145,77,59,32,21,9,14
2008-560,US Open,Hard,128,G,20080825,105,104053,8,,Andy Roddick,R,188,USA,25.98767967,8,1845,104312,31,,Andreas Seppi,R,190,ITA,24.50924025,31,990,6-2 7-5 7-6(4),5,R32,123,19,5,89,66,56,12,16,1,2,3,3,105,75,50,15,16,5,9
2008-560,US Open,Hard,128,G,20080825,117,104053,8,,Andy Roddick,R,188,USA,25.98767967,8,1845,103602,11,,Fernando Gonzalez,R,183,CHI,28.07392197,11,1615,6-2 6-4 6-1,5,R16,87,8,0,62,40,37,16,13,1,1,1,6,79,42,25,19,12,7,12
2008-403,Miami Masters,Hard,96,M,20080327,40,104053,6,,Andy Roddick,R,188,USA,25.56605065,6,2160,104678,0,Q,Viktor Troicki,R,193,SRB,22.11635866,119,378,5-7 6-2 6-4,3,R64,134,13,5,89,51,41,21,15,5,7,5,6,100,55,37,23,15,6,10
2008-403,Miami Masters,Hard,96,M,20080327,68,104053,6,,Andy Roddick,R,188,USA,25.56605065,6,2160,104371,0,Q,Ivo Minar,R,183,CZE,23.84120465,86,488,7-6(4) 6-4,3,R32,99,10,0,65,37,30,16,11,0,1,4,1,88,48,31,22,11,7,9
2008-403,Miami Masters,Hard,96,M,20080327,82,104053,6,,Andy Roddick,R,188,USA,25.56605065,6,2160,103898,0,,Julien Benneteau,R,185,FRA,26.2587269,72,533,4-6 6-3 6-2,3,R16,128,11,1,84,49,43,17,14,3,4,6,7,89,39,29,24,13,5,8
2008-403,Miami Masters,Hard,96,M,20080327,89,104053,6,,Andy Roddick,R,188,USA,25.56605065,6,2160,103819,1,,Roger Federer,R,185,SUI,26.6255989,1,6550,7-6(4) 4-6 6-3,3,QF,115,17,1,101,70,54,15,16,2,3,7,1,85,54,40,19,15,0,1
2008-402,Memphis,Hard,32,A,20080225,1,104053,1,,Andy Roddick,R,188,USA,25.48939083,6,2120,104180,0,Q,Gilles Muller,L,193,LUX,24.79945243,138,311,6-4 7-6(4),3,R32,77,17,0,62,47,41,9,11,0,0,18,1,69,57,42,6,11,2,3
2008-402,Memphis,Hard,32,A,20080225,17,104053,1,,Andy Roddick,R,188,USA,25.48939083,6,2120,103888,0,,Mardy Fish,R,188,USA,26.21218344,94,440,6-4 6-2,3,R16,61,14,0,44,34,29,8,9,2,2,8,2,55,23,17,15,9,0,3
2008-D032,Davis Cup WG R1: AUT vs USA,Clay,4,D,20080208,1,104053,0,,Andy Roddick,R,188,USA,25.43189596,6,2155,103781,0,,Jurgen Melzer,L,183,AUT,26.70499658,57,578,6-4 4-6 6-3 6-7(4) 6-3,5,RR,246,21,6,194,138,35,42,26,11,17,7,4,177,96,61,39,24,14,22
2008-D040,Davis Cup WG QF: USA vs FRA,Hard,4,D,20080411,1,104053,0,,Andy Roddick,R,188,USA,25.60438056,6,2260,103566,0,,Michael Llodra,L,190,FRA,27.88774812,41,823,6-4 7-6(3) 7-6(5),5,QF,126,30,5,105,76,64,18,17,3,3,26,2,103,61,49,25,17,5,6
2008-D040,Davis Cup WG QF: USA vs FRA,Hard,4,D,20080411,3,104053,0,,Andy Roddick,R,188,USA,25.60438056,6,2260,103908,0,,Paul Henri Mathieu,R,185,FRA,26.23408624,12,1495,6-2 6-3 6-2,5,QF,97,17,3,65,41,36,14,13,0,0,6,3,73,34,22,16,12,6,11
2009-403,Miami Masters,Hard,96,M,20090325,57,104053,5,,Andy Roddick,R,188,USA,26.56262834,6,4610,103675,0,,Diego Junqueira,L,178,ARG,28.23271732,73,992,6-1 6-1,3,R64,57,5,0,36,23,22,6,7,0,0,0,2,42,29,11,6,7,4,9
2009-403,Miami Masters,Hard,96,M,20090325,77,104053,5,,Andy Roddick,R,188,USA,26.56262834,6,4610,104098,25,,Dmitry Tursunov,R,185,RUS,26.27789185,26,1925,7-6(9) 6-2,3,R32,110,11,1,60,42,32,12,10,0,1,4,3,80,43,32,15,10,7,10
2009-403,Miami Masters,Hard,96,M,20090325,87,104053,5,,Andy Roddick,R,188,USA,26.56262834,6,4610,104792,9,,Gael Monfils,R,193,FRA,22.55715264,10,3550,7-6(2) 6-4,3,R16,97,5,1,63,42,37,11,11,0,1,10,5,76,47,34,12,11,3,5
2009-404,Indian Wells Masters,Hard,96,M,20090312,48,104053,7,,Andy Roddick,R,188,USA,26.52429843,7,4060,104230,0,Q,Daniel Koellerer,R,180,AUT,25.56057495,107,812,6-1 7-6(3),3,R64,98,16,1,58,41,33,12,10,0,1,1,0,62,47,30,7,9,6,9
2009-404,Indian Wells Masters,Hard,96,M,20090312,72,104053,7,,Andy Roddick,R,188,USA,26.52429843,7,4060,103017,31,,Nicolas Kiefer,R,183,GER,31.67693361,32,1720,6-4 7-6(4),3,R32,106,8,2,67,49,39,12,11,3,3,5,3,73,37,29,19,11,2,3
2009-404,Indian Wells Masters,Hard,96,M,20090312,84,104053,7,,Andy Roddick,R,188,USA,26.52429843,7,4060,103970,12,,David Ferrer,R,175,ESP,26.93497604,12,3025,7-6(5) 3-6 6-3,3,R16,140,10,3,95,66,48,17,15,6,8,8,2,99,59,44,22,15,5,7
2009-404,Indian Wells Masters,Hard,96,M,20090312,90,104053,7,,Andy Roddick,R,188,USA,26.52429843,7,4060,104925,3,,Novak Djokovic,R,188,SRB,21.79876797,3,9240,6-3 6-2,3,QF,69,5,0,43,35,27,6,8,2,2,2,4,56,32,18,11,9,1,5
2009-402,Memphis,Hard,32,A,20090216,1,104053,1,,Andy Roddick,R,188,USA,26.46680356,6,4510,104327,0,,Steve Darcis,R,178,BEL,24.93086927,52,1338,7-6(1) 6-2,3,R32,67,20,0,51,39,36,8,10,0,0,7,1,64,34,25,15,10,4,6
2009-402,Memphis,Hard,32,A,20090216,17,104053,1,,Andy Roddick,R,188,USA,26.46680356,6,4510,104068,0,,Robby Ginepri,R,183,USA,26.36276523,51,1350,6-2 6-3,3,R16,62,11,0,44,35,27,7,9,0,1,4,1,57,35,21,7,8,8,12
2009-402,Memphis,Hard,32,A,20090216,25,104053,1,,Andy Roddick,R,188,USA,26.46680356,6,4510,105023,8,,Sam Querrey,R,198,USA,21.36344969,37,1615,6-4 3-6 6-3,3,QF,103,11,1,82,64,49,9,14,1,2,15,4,84,48,36,20,14,4,6
2009-402,Memphis,Hard,32,A,20090216,29,104053,1,,Andy Roddick,R,188,USA,26.46680356,6,4510,103720,0,,Lleyton Hewitt,R,180,AUS,27.97809719,103,855,2-6 7-6(4) 6-4,3,SF,131,16,3,103,76,57,13,15,5,7,14,2,95,53,44,23,15,8,9
2009-402,Memphis,Hard,32,A,20090216,31,104053,1,,Andy Roddick,R,188,USA,26.46680356,6,4510,103285,5,,Radek Stepanek,R,185,CZE,30.22313484,19,2640,7-5 7-5,3,F,104,8,1,78,53,37,13,12,3,4,7,3,67,38,28,15,12,1,4
2009-560,US Open,Hard,128,G,20090831,32,104053,5,,Andy Roddick,R,188,USA,27.00342231,5,5720,103451,0,,Bjorn Phau,R,175,GER,29.908282,84,719,6-1 6-4 6-2,5,R128,95,13,1,69,56,45,8,13,1,2,3,0,76,41,27,12,12,3,9
2009-560,US Open,Hard,128,G,20090831,80,104053,5,,Andy Roddick,R,188,USA,27.00342231,5,5720,102967,0,,Marc Gicquel,R,188,FRA,32.42162902,81,730,6-1 6-4 6-4,5,R64,113,13,0,81,55,42,19,14,1,1,5,3,86,49,30,20,13,1,5
2009-311,Queen's Club,Grass,56,A,20090608,40,104053,2,,Andy Roddick,R,188,USA,26.77344285,6,4400,104019,0,,Kristof Vliegen,R,193,BEL,26.96235455,89,814,6-1 6-4,3,R32,56,11,0,45,29,26,10,9,0,0,2,3,43,21,15,10,8,0,3
2009-311,Queen's Club,Grass,56,A,20090608,48,104053,2,,Andy Roddick,R,188,USA,26.77344285,6,4400,103720,15,,Lleyton Hewitt,R,180,AUS,28.28473648,49,1130,7-6(2) 7-6(4),3,R16,100,18,3,80,47,42,18,12,1,1,7,4,72,46,40,13,12,0,0
2009-311,Queen's Club,Grass,56,A,20090608,52,104053,2,,Andy Roddick,R,188,USA,26.77344285,6,4400,103333,9,,Ivo Karlovic,R,208,CRO,30.275154,29,1665,7-6(4) 7-6(5),3,QF,82,24,2,72,56,50,11,12,0,0,26,0,74,53,48,12,12,2,2
2009-1536,Madrid Masters,Clay,56,M,20090510,37,104053,6,,Andy Roddick,R,188,USA,26.69678303,6,4040,103163,0,Q,Tommy Haas,R,188,GER,31.10472279,75,945,1-6 7-6(9) 6-4,3,R32,143,9,2,97,70,51,15,14,0,2,14,5,112,62,49,27,15,11,12
2009-451,Doha,Hard,32,A,20090105,5,104053,4,,Andy Roddick,R,188,USA,26.35181383,8,3940,103868,0,,Ivan Navarro,R,183,ESP,27.21423682,73,1108,6-1 6-3,3,R32,62,8,0,46,34,26,9,8,1,1,3,8,52,20,16,10,8,6,10
2009-451,Doha,Hard,32,A,20090105,19,104053,4,,Andy Roddick,R,188,USA,26.35181383,8,3940,103096,0,WC,Arnaud Clement,R,173,FRA,31.05270363,92,960,6-3 7-5,3,R16,103,11,0,59,41,31,11,11,3,5,3,0,77,42,20,20,10,5,9
2009-451,Doha,Hard,32,A,20090105,26,104053,4,,Andy Roddick,R,188,USA,26.35181383,8,3940,103812,0,,Victor Hanescu,R,198,ROU,27.46064339,48,1486,6-3 6-2,3,QF,67,13,0,50,42,32,6,9,1,1,5,1,61,46,26,7,8,9,12
2009-451,Doha,Hard,32,A,20090105,29,104053,4,,Andy Roddick,R,188,USA,26.35181383,8,3940,104792,5,,Gael Monfils,R,193,FRA,22.34633812,13,2950,7-6(1) 3-6 6-3,3,SF,122,8,1,94,69,55,8,15,5,8,11,2,86,57,42,15,15,2,5
2009-580,Australian Open,Hard,128,G,20090119,33,104053,7,,Andy Roddick,R,188,USA,26.39014374,9,3940,103104,0,Q,Bjorn Rehnquist,R,175,SWE,31.03901437,191,442,6-0 6-2 6-2,5,R128,104,9,1,63,33,25,21,11,0,0,0,2,65,37,19,9,11,3,10
2009-580,Australian Open,Hard,128,G,20090119,81,104053,7,,Andy Roddick,R,188,USA,26.39014374,9,3940,103598,0,Q,Xavier Malisse,R,185,BEL,28.50376454,195,428,4-6 6-2 7-6(1) 6-2,5,R64,160,19,2,101,70,58,18,19,1,3,11,2,128,77,51,25,19,8,13
2009-580,Australian Open,Hard,128,G,20090119,105,104053,7,,Andy Roddick,R,188,USA,26.39014374,9,3940,102148,0,,Fabrice Santoro,R,178,FRA,36.11225188,60,1268,6-3 6-4 6-2,5,R32,97,22,1,73,55,46,12,14,3,3,4,2,79,45,31,16,13,7,11
2009-580,Australian Open,Hard,128,G,20090119,117,104053,7,,Andy Roddick,R,188,USA,26.39014374,9,3940,103990,21,,Tommy Robredo,R,180,ESP,26.72142368,22,2390,7-5 6-1 6-3,5,R16,106,13,2,78,49,41,17,14,1,1,0,2,80,54,34,13,14,2,7
2009-580,Australian Open,Hard,128,G,20090119,123,104053,7,,Andy Roddick,R,188,USA,26.39014374,9,3940,104925,3,,Novak Djokovic,R,188,SRB,21.66461328,3,10650,6-7(3) 6-4 6-2 2-1 RET,5,QF,150,16,5,87,62,54,11,16,0,1,8,5,115,72,46,20,17,7,12
2009-520,Roland Garros,Clay,128,G,20090525,49,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,104579,0,WC,Romain Jouan,R,183,FRA,23.85763176,305,204,6-2 6-4 6-2,5,R128,94,11,1,62,48,41,11,13,0,0,7,0,74,41,25,18,13,4,9
2009-520,Roland Garros,Clay,128,G,20090525,89,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,104371,0,,Ivo Minar,R,183,CZE,25.01026694,85,840,6-2 6-2 7-6(2),5,R64,111,15,1,81,62,53,10,14,4,4,4,2,101,49,32,26,14,12,16
2009-520,Roland Garros,Clay,128,G,20090525,109,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,102967,0,,Marc Gicquel,R,188,FRA,32.15331964,46,1205,6-1 6-4 6-4,5,R32,104,7,0,81,55,46,15,14,3,3,7,4,77,38,24,21,13,3,7
2009-421,Canada Masters,Hard,56,M,20090810,33,104053,5,,Andy Roddick,R,188,USA,26.94592745,5,5530,104214,0,,Igor Andreev,R,185,RUS,26.0752909,28,1440,6-1 7-6(3),3,R32,82,8,0,57,37,31,14,10,0,0,2,2,57,30,23,13,9,3,5
