tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2001-421,Canada Masters,Hard,64,M,20010730,49,104053,0,,Andy Roddick,R,188,USA,18.91581109,35,1032,102856,1,,Gustavo Kuerten,R,190,BRA,24.8843258,1,4265,6-7(4) 6-4 6-2,3,R16,101,17,3,83,49,42,22,15,3,4,10,2,89,52,39,18,15,6,10
2001-421,Canada Masters,Hard,64,M,20010730,57,102318,0,,Andrei Pavel,R,183,ROU,27.50444901,43,815,104053,0,,Andy Roddick,R,188,USA,18.91581109,35,1032,6-4 6-7(2) 6-3,3,QF,127,7,3,105,61,46,27,16,4,4,12,5,95,59,44,19,15,3,5
2001-424,San Jose,Hard,32,A,20010226,7,104053,0,WC,Andy Roddick,R,188,USA,18.49418207,123,325,102162,0,,Chris Woodruff,R,188,USA,28.15058179,89,450,6-4 6-4,3,R32,66,8,1,53,25,19,19,10,0,1,5,2,61,36,27,11,10,5,8
2001-424,San Jose,Hard,32,A,20010226,20,102998,6,,Jan Michael Gambill,R,190,USA,23.73442847,26,1115,104053,0,WC,Andy Roddick,R,188,USA,18.49418207,123,325,7-6(5) 7-6(1),3,R16,92,11,8,75,36,33,25,12,2,2,9,1,66,43,35,17,12,0,0
2001-336,Hong Kong,Hard,32,A,20010924,5,102987,0,,Andre Sa,R,185,BRA,24.38603696,109,393,104053,4,,Andy Roddick,R,188,USA,19.06913073,15,1587,6-3 4-6 3-3 RET,3,R32,108,8,7,95,47,36,21,13,5,8,12,4,70,44,36,12,13,3,5
2001-D006,Davis Cup WG R1: SUI vs USA,Hard,4,D,20010209,4,104053,0,,Andy Roddick,R,188,USA,18.4366872,130,310,102567,0,,George Bastl,R,183,SUI,25.85078713,112,364,6-3 6-4,3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-D077,Davis Cup WG PO: USA vs IND,Hard,4,D,20011012,1,104053,0,,Andy Roddick,R,188,USA,19.10746064,15,1540,103468,0,,Harsh Mankad,R,173,IND,21.91101985,736,14,6-3 6-4 6-1,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-D077,Davis Cup WG PO: USA vs IND,Hard,4,D,20011012,3,104053,0,,Andy Roddick,R,188,USA,19.10746064,15,1540,102233,0,,Leander Paes,R,178,IND,28.30937714,232,158,4-6 6-3 6-2 7-5,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-499,Delray Beach,Hard,32,A,20020304,1,104053,1,,Andy Roddick,R,188,USA,19.50992471,13,1913,103786,0,,Nikolay Davydenko,R,178,RUS,20.75290897,86,472,6-4 6-1,3,R32,70,6,2,61,41,30,9,8,4,5,0,2,55,33,15,11,9,1,6
2002-499,Delray Beach,Hard,32,A,20020304,17,104053,1,,Andy Roddick,R,188,USA,19.50992471,13,1913,102703,0,,Hyung Taik Lee,R,180,KOR,26.16563997,93,435,7-5 6-2,3,R16,64,10,5,55,32,27,12,10,2,3,4,2,56,30,18,14,10,4,8
2002-499,Delray Beach,Hard,32,A,20020304,25,104053,1,,Andy Roddick,R,188,USA,19.50992471,13,1913,103566,0,,Michael Llodra,L,190,FRA,21.79329227,113,350,4-6 6-4 6-4,3,QF,101,10,1,87,61,49,11,15,1,2,9,4,103,68,49,18,15,9,11
2002-499,Delray Beach,Hard,32,A,20020304,29,104053,1,,Andy Roddick,R,188,USA,19.50992471,13,1913,102179,0,,Antony Dupuis,R,185,FRA,29.02121834,82,481,7-6(4) 6-4,3,SF,92,10,1,66,42,35,17,11,2,3,9,2,80,43,34,19,11,6,8
2002-499,Delray Beach,Hard,32,A,20020304,31,102106,5,,Davide Sanguinetti,R,188,ITA,29.52224504,60,614,104053,1,,Andy Roddick,R,188,USA,19.50992471,13,1913,6-4 4-6 6-4,3,F,112,9,0,91,48,35,29,15,5,6,14,5,89,51,43,17,15,4,6
2002-403,Miami Masters,Hard,96,M,20020318,52,103428,0,,Juan Ignacio Chela,R,190,ARG,22.54893908,37,1015,104053,10,,Andy Roddick,R,188,USA,19.54825462,12,1965,6-3 2-6 6-4,3,R64,91,8,3,74,30,25,24,13,0,2,14,2,86,52,36,18,14,2,5
2002-402,Memphis,Hard,32,A,20020218,16,104053,2,,Andy Roddick,R,188,USA,19.4715948,17,1618,102694,0,,Lars Burgsmuller,R,183,GER,26.20396988,65,572,6-2 6-3,3,R32,58,6,1,42,22,19,15,8,4,4,5,3,60,35,23,11,9,4,8
2002-402,Memphis,Hard,32,A,20020218,24,104053,2,,Andy Roddick,R,188,USA,19.4715948,17,1618,102987,0,,Andre Sa,R,185,BRA,24.78850103,98,432,5-7 6-4 6-3,3,R16,111,8,3,81,49,37,17,15,2,6,4,3,97,51,29,26,16,3,9
2002-402,Memphis,Hard,32,A,20020218,28,104053,2,,Andy Roddick,R,188,USA,19.4715948,17,1618,102227,0,,Sargis Sargsian,R,180,ARM,28.7118412,71,544,6-3 6-4,3,QF,54,12,2,51,31,26,14,10,0,0,5,2,49,35,23,7,9,1,3
2002-402,Memphis,Hard,32,A,20020218,30,104053,2,,Andy Roddick,R,188,USA,19.4715948,17,1618,103598,4,,Xavier Malisse,R,185,BEL,21.58521561,32,1055,6-7(5) 6-3 6-3,3,SF,112,13,1,81,55,48,16,15,0,0,13,4,109,59,45,22,15,4,7
2002-402,Memphis,Hard,32,A,20020218,31,104053,2,,Andy Roddick,R,188,USA,19.4715948,17,1618,103484,8,,James Blake,R,185,USA,22.14373717,64,579,6-4 3-6 7-5,3,F,107,10,1,86,60,43,13,15,3,6,11,3,101,57,43,20,16,2,6
2002-1536,Madrid Masters,Hard,48,M,20021014,26,104022,0,,Mikhail Youzhny,R,183,RUS,20.30390144,44,773,104053,10,,Andy Roddick,R,188,USA,20.12320329,13,1995,6-3 6-4,3,R32,68,2,1,64,43,36,10,10,1,1,6,2,54,36,28,7,9,4,6
2002-338,Sydney,Hard,32,A,20020107,12,104053,3,,Andy Roddick,R,188,USA,19.35660507,15,1573,102776,0,WC,Andrew Ilie,R,180,AUS,25.72210815,65,565,6-4 6-4,3,R32,57,11,1,58,34,29,14,10,2,2,5,2,63,44,32,9,10,4,6
2002-338,Sydney,Hard,32,A,20020107,22,104053,3,,Andy Roddick,R,188,USA,19.35660507,15,1573,102539,0,,Bohdan Ulihrach,R,188,CZE,26.87200548,39,980,6-0 6-4,3,R16,44,7,0,42,26,26,8,8,3,3,1,6,53,33,17,9,8,4,8
2002-338,Sydney,Hard,32,A,20020107,27,104053,3,,Andy Roddick,R,188,USA,19.35660507,15,1573,102703,0,Q,Hyung Taik Lee,R,180,KOR,26.01232033,115,364,6-7(3) 6-3 7-5,3,QF,117,8,3,112,70,50,26,17,5,7,1,0,105,80,54,14,16,9,13
2002-338,Sydney,Hard,32,A,20020107,30,103819,2,,Roger Federer,R,185,SUI,20.41615332,13,1745,104053,3,,Andy Roddick,R,188,USA,19.35660507,15,1573,7-6(3) 6-4,3,SF,81,7,4,70,37,31,19,11,4,5,5,4,80,43,29,20,11,4,6
2002-580,Australian Open,Hard,128,G,20020114,24,104053,13,,Andy Roddick,R,188,USA,19.37577002,15,1643,103151,0,,Mariano Zabaleta,R,183,ARG,23.87679671,62,605,6-3 5-7 6-3 6-3,5,R128,170,11,1,125,81,58,26,19,6,8,3,6,129,66,50,28,20,11,16
2002-580,Australian Open,Hard,128,G,20020114,76,103344,0,,Ivan Ljubicic,R,193,CRO,22.82546201,37,982,104053,13,,Andy Roddick,R,188,USA,19.37577002,15,1643,7-6(11) 3-2 RET,5,R64,71,7,1,65,42,33,13,9,6,6,7,1,59,32,27,15,8,0,1
2002-424,San Jose,Hard,32,A,20020225,12,104053,3,,Andy Roddick,R,188,USA,19.49075975,13,1853,104068,0,WC,Robby Ginepri,R,183,USA,19.38672142,151,254,6-4 6-4,3,R32,63,4,3,54,31,25,13,10,0,1,7,3,63,39,27,11,10,3,6
2002-424,San Jose,Hard,32,A,20020225,22,104053,3,,Andy Roddick,R,188,USA,19.49075975,13,1853,102106,0,,Davide Sanguinetti,R,188,ITA,29.50308008,61,607,7-6(3) 6-7(4) 6-3,3,R16,130,9,7,122,77,60,27,16,8,8,11,3,100,59,48,28,17,2,4
2002-424,San Jose,Hard,32,A,20020225,27,104053,3,,Andy Roddick,R,188,USA,19.49075975,13,1853,103484,0,,James Blake,R,185,USA,22.16290212,52,750,6-4 6-2,3,QF,58,6,0,57,37,28,12,9,2,2,2,6,54,35,24,7,9,6,9
2002-424,San Jose,Hard,32,A,20020225,30,101736,2,,Andre Agassi,R,180,USA,31.8275154,5,2520,104053,3,,Andy Roddick,R,188,USA,19.49075975,13,1853,6-3 6-1,3,SF,49,10,1,36,25,24,8,8,0,0,9,4,50,26,15,11,8,3,7
2002-421,Canada Masters,Hard,64,M,20020729,13,104053,12,,Andy Roddick,R,188,USA,19.91238877,12,1825,103103,0,,Dominik Hrbaty,R,183,SVK,24.56399726,53,732,6-2 6-4,3,R64,69,10,0,61,39,31,13,9,1,1,4,3,60,29,22,15,9,2,5
2002-421,Canada Masters,Hard,64,M,20020729,39,104053,12,,Andy Roddick,R,188,USA,19.91238877,12,1825,102839,0,,Nicolas Lapentti,R,188,ECU,25.95756331,28,1200,6-4 3-6 7-6(5),3,R32,135,20,3,89,63,53,12,15,1,2,12,2,96,61,48,23,16,2,3
2002-421,Canada Masters,Hard,64,M,20020729,52,104053,12,,Andy Roddick,R,188,USA,19.91238877,12,1825,102905,0,,Stefan Koubek,L,175,AUT,25.5687885,42,880,6-3 6-3,3,R16,60,8,5,59,40,31,10,9,5,5,0,2,57,36,24,10,9,3,6
2002-421,Canada Masters,Hard,64,M,20020729,58,104053,12,,Andy Roddick,R,188,USA,19.91238877,12,1825,103900,15,,David Nalbandian,R,180,ARG,20.57221081,14,1626,6-3 6-2,3,QF,70,7,1,46,27,24,13,9,2,2,1,0,65,38,23,12,8,7,10
2002-421,Canada Masters,Hard,64,M,20020729,61,104053,12,,Andy Roddick,R,188,USA,19.91238877,12,1825,102562,14,,Jiri Novak,R,190,CZE,27.35386721,13,1700,6-4 6-3,3,SF,52,10,1,52,37,28,9,10,0,1,1,0,41,26,20,6,9,1,4
2002-421,Canada Masters,Hard,64,M,20020729,63,103084,0,,Guillermo Canas,R,185,ARG,24.67351129,19,1530,104053,12,,Andy Roddick,R,188,USA,19.91238877,12,1825,6-4 7-5,3,F,76,9,1,56,36,29,13,11,0,1,9,5,55,37,26,10,11,1,4
2002-423,Los Angeles,Hard,32,A,20020722,5,104053,4,,Andy Roddick,R,188,USA,19.89322382,12,1825,102703,0,,Hyung Taik Lee,R,180,KOR,26.54893908,96,426,6-7(5) 6-1 6-2,3,R32,107,20,5,79,51,46,16,14,0,0,3,0,98,56,34,25,13,9,13
2002-423,Los Angeles,Hard,32,A,20020722,19,104053,4,,Andy Roddick,R,188,USA,19.89322382,12,1825,103408,0,WC,Brian Vahaly,R,183,USA,23.00889802,118,341,7-5 6-4,3,R16,89,13,2,69,42,34,10,11,4,6,5,5,74,43,23,17,11,5,9
2002-423,Los Angeles,Hard,32,A,20020722,26,104053,4,,Andy Roddick,R,188,USA,19.89322382,12,1825,103598,7,,Xavier Malisse,R,185,BEL,22.00684463,22,1400,6-4 6-4,3,QF,60,6,1,51,30,26,12,10,1,2,9,0,54,33,25,10,10,2,5
2002-423,Los Angeles,Hard,32,A,20020722,29,102998,0,,Jan Michael Gambill,R,190,USA,25.13347023,53,730,104053,4,,Andy Roddick,R,188,USA,19.89322382,12,1825,7-5 6-3,3,SF,71,12,0,61,39,31,11,11,2,3,6,1,53,36,24,9,10,0,3
2002-422,Cincinnati Masters,Hard,64,M,20020805,13,104053,12,,Andy Roddick,R,188,USA,19.93155373,9,2050,103356,0,,Michel Kratochvil,R,185,SUI,23.32922656,36,945,6-3 6-3,3,R64,61,15,2,45,27,24,12,9,0,0,2,9,61,30,24,10,9,4,7
2002-422,Cincinnati Masters,Hard,64,M,20020805,39,104053,12,,Andy Roddick,R,188,USA,19.93155373,9,2050,103017,0,,Nicolas Kiefer,R,183,GER,25.08418891,60,650,6-4 6-3,3,R32,76,6,1,46,32,27,6,9,0,1,3,7,60,31,21,14,10,4,8
2002-422,Cincinnati Masters,Hard,64,M,20020805,52,104053,12,,Andy Roddick,R,188,USA,19.93155373,9,2050,101965,0,,Wayne Ferreira,R,185,RSA,30.88843258,44,810,6-3 6-2,3,R16,55,10,2,44,33,28,7,9,0,1,5,3,56,29,19,8,8,1,5
2002-422,Cincinnati Masters,Hard,64,M,20020805,58,103602,0,,Fernando Gonzalez,R,183,CHI,22.01779603,39,866,104053,12,,Andy Roddick,R,188,USA,19.93155373,9,2050,7-6(4) 7-6(6),3,QF,114,4,6,82,56,48,9,12,4,6,19,8,102,58,42,20,12,5,7
2002-560,US Open,Hard,128,G,20020826,40,104053,11,,Andy Roddick,R,188,USA,19.9890486,11,1995,103280,0,Q,Martin Verkerk,R,196,NED,23.81930185,88,439,7-6(2) 6-3 6-4,5,R128,116,11,1,82,54,43,22,16,1,2,16,7,94,50,39,17,15,1,4
2002-560,US Open,Hard,128,G,20020826,84,104053,11,,Andy Roddick,R,188,USA,19.9890486,11,1995,103171,0,,Raemon Sluiter,R,185,NED,24.36960986,83,483,6-2 6-4 6-4,5,R64,107,9,2,77,49,38,21,14,1,1,9,4,104,50,35,25,14,12,16
2002-560,US Open,Hard,128,G,20020826,106,104053,11,,Andy Roddick,R,188,USA,19.9890486,11,1995,102374,18,,Alex Corretja,R,180,ESP,28.37508556,18,1490,6-4 6-1 7-6(6),5,R32,126,13,3,80,53,41,19,14,3,4,5,4,101,60,42,16,15,4,9
2002-560,US Open,Hard,128,G,20020826,117,104053,11,,Andy Roddick,R,188,USA,19.9890486,11,1995,103428,26,,Juan Ignacio Chela,R,190,ARG,22.98973306,24,1305,5-7 6-4 6-4 6-4,5,R16,164,10,2,133,81,59,29,21,8,11,14,3,120,66,50,28,21,6,11
2002-560,US Open,Hard,128,G,20020826,123,101948,17,,Pete Sampras,R,185,USA,31.03901437,17,1560,104053,11,,Andy Roddick,R,188,USA,19.9890486,11,1995,6-3 6-2 6-4,5,QF,89,13,8,75,34,29,28,14,1,1,8,3,69,47,34,10,13,2,6
2002-418,Washington,Hard,56,A,20020812,40,104053,2,,Andy Roddick,R,188,USA,19.95071869,9,2170,102925,0,Q,Justin Gimelstob,R,196,USA,25.54140999,136,304,6-2 6-2,3,R32,68,5,2,63,42,34,9,8,8,8,4,7,52,32,20,5,8,4,8
2002-418,Washington,Hard,56,A,20020812,48,101897,16,,Fernando Meligeni,L,180,BRA,31.33470226,61,637,104053,2,,Andy Roddick,R,188,USA,19.95071869,9,2170,6-4 6-4,3,R16,90,1,3,63,37,28,15,10,5,6,3,6,72,32,24,18,10,5,8
2002-D004,Davis Cup WG R1: USA vs SVK,Hard,4,D,20020208,2,104053,0,,Andy Roddick,R,188,USA,19.43326489,17,1618,102466,0,,Jan Kroslak,R,188,SVK,27.30184805,269,123,6-4 6-4 6-7(5) 7-6(1),5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-D004,Davis Cup WG R1: USA vs SVK,Hard,4,D,20020208,4,104053,0,,Andy Roddick,R,188,USA,19.43326489,17,1618,103971,0,,Karol Beck,R,180,SVK,19.84120465,268,123,6-4 7-6(5),3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-560,US Open,Hard,128,G,20030825,48,104053,4,,Andy Roddick,R,188,USA,20.98562628,4,3415,102450,0,,Tim Henman,R,185,GBR,28.96646133,33,1020,6-3 7-6(2) 6-3,5,R128,124,6,3,89,60,43,19,14,3,5,2,6,103,66,41,15,16,8,14
