tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2003-306,St. Poelten,Clay,32,A,20030519,1,104053,1,,Andy Roddick,R,188,USA,20.71731691,6,2075,103252,0,,Alberto Martin,R,175,ESP,24.74469541,61,665,6-1 7-6(5),3,R32,86,5,2,57,38,31,9,10,2,4,1,4,74,51,27,13,9,9,13
2003-306,St. Poelten,Clay,32,A,20030519,17,104053,1,,Andy Roddick,R,188,USA,20.71731691,6,2075,104259,0,Q,Philipp Kohlschreiber,R,178,GER,19.58932238,354,75,6-3 6-4,3,R16,54,11,0,50,30,26,12,10,0,1,1,1,47,28,17,12,9,1,4
2003-306,St. Poelten,Clay,32,A,20030519,25,104053,1,,Andy Roddick,R,188,USA,20.71731691,6,2075,101990,0,WC,Richard Krajicek,R,196,NED,31.44969199,77,540,7-5 6-1,3,QF,64,9,1,59,44,31,10,10,3,4,2,3,63,36,23,11,9,3,7
2003-306,St. Poelten,Clay,32,A,20030519,29,104053,1,,Andy Roddick,R,188,USA,20.71731691,6,2075,103176,8,,David Sanchez,R,183,ESP,25.07871321,57,733,6-2 2-0 RET,3,SF,49,1,0,35,19,16,9,5,0,0,3,3,38,25,14,4,5,3,6
2003-306,St. Poelten,Clay,32,A,20030519,31,104053,1,,Andy Roddick,R,188,USA,20.71731691,6,2075,103786,6,,Nikolay Davydenko,R,178,RUS,21.96030116,36,900,6-3 6-2,3,F,64,3,1,52,33,25,11,9,1,2,1,1,50,42,21,4,8,3,7
2003-D084,Davis Cup WG PO: SVK vs USA,Clay,4,D,20030919,1,103103,0,,Dominik Hrbaty,R,183,SVK,25.69472964,60,626,104053,0,,Andy Roddick,R,188,USA,21.04312115,2,4165,3-6 6-3 6-4 6-4,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-D084,Davis Cup WG PO: SVK vs USA,Clay,4,D,20030919,3,104053,0,,Andy Roddick,R,188,USA,21.04312115,2,4165,103971,0,,Karol Beck,R,180,SVK,21.45106092,70,531,6-3 6-4 6-4,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-416,Rome Masters,Clay,64,M,20040503,32,103084,0,,Guillermo Canas,R,185,ARG,26.4366872,80,504,104053,2,,Andy Roddick,R,188,USA,21.67556468,2,4795,7-6(7) 6-1,3,R64,82,5,5,78,44,34,19,10,6,7,4,2,57,28,21,16,9,6,9
2004-520,Roland Garros,Clay,128,G,20040524,64,104053,2,,Andy Roddick,R,188,USA,21.73305955,2,4665,101774,0,,Todd Martin,R,198,USA,33.87816564,63,589,7-6(5) 6-4 7-5,5,R128,120,14,1,111,70,51,27,17,5,6,13,3,104,63,47,24,17,3,6
2004-520,Roland Garros,Clay,128,G,20040524,96,103133,0,,Olivier Mutis,R,175,FRA,26.30527036,125,321,104053,2,,Andy Roddick,R,188,USA,21.73305955,2,4665,3-6 6-3 6-7(5) 6-3 6-2,5,R64,191,10,1,163,99,64,32,24,8,14,15,6,148,78,52,32,23,10,19
2004-717,Houston,Clay,32,A,20040412,1,104053,1,,Andy Roddick,R,188,USA,21.61806982,2,4800,102202,0,,Kenneth Carlsen,L,190,DEN,30.98699521,99,395,6-1 7-5,3,R32,66,4,1,52,32,26,14,10,0,0,7,4,55,33,24,8,9,4,7
2004-717,Houston,Clay,32,A,20040412,17,104053,1,,Andy Roddick,R,188,USA,21.61806982,2,4800,103470,0,,Robert Kendrick,R,190,USA,24.40793977,142,267,6-2 6-3,3,R16,58,5,1,43,29,22,11,8,0,0,7,6,56,33,24,6,9,2,6
2004-717,Houston,Clay,32,A,20040412,25,104053,1,,Andy Roddick,R,188,USA,21.61806982,2,4800,103781,8,,Jurgen Melzer,L,183,AUT,22.89117043,59,597,7-5 7-6(5),3,QF,92,10,0,70,50,36,15,12,0,1,1,3,85,53,39,15,12,6,8
2004-717,Houston,Clay,32,A,20040412,29,104053,1,,Andy Roddick,R,188,USA,21.61806982,2,4800,103632,7,,Luis Horna,R,180,PER,23.57563313,60,595,6-3 6-4,3,SF,63,10,2,55,37,30,13,10,1,1,2,2,55,39,28,6,9,2,4
2004-717,Houston,Clay,32,A,20040412,31,103163,0,,Tommy Haas,R,188,GER,26.02600958,349,90,104053,1,,Andy Roddick,R,188,USA,21.61806982,2,4800,6-3 6-4,3,F,71,3,3,56,35,28,14,10,3,3,6,1,53,35,21,12,9,2,4
2004-D015,Davis Cup WG F: ESP vs USA,Clay,4,D,20041203,2,104745,0,,Rafael Nadal,L,185,ESP,18.49144422,51,775,104053,0,,Andy Roddick,R,188,USA,22.25051335,2,3655,6-7(6) 6-2 7-6(6) 6-2,5,F,219,3,3,138,109,74,17,19,4,6,14,8,162,91,59,28,19,11,17
2004-D015,Davis Cup WG F: ESP vs USA,Clay,4,D,20041203,3,102845,0,,Carlos Moya,R,190,ESP,28.25735797,5,2520,104053,0,,Andy Roddick,R,188,USA,22.25051335,2,3655,6-2 7-6(1) 7-6(5),5,F,149,7,4,112,72,56,21,16,7,8,12,6,115,67,51,23,16,3,6
2005-416,Rome Masters,Clay,64,M,20050502,1,104053,1,,Andy Roddick,R,188,USA,22.67214237,3,3515,102257,0,,Greg Rusedski,L,193,GBR,31.65229295,44,870,6-4 6-2,3,R64,81,4,0,45,22,18,19,9,1,1,6,7,74,41,29,13,9,8,11
2005-416,Rome Masters,Clay,64,M,20050502,33,104053,1,,Andy Roddick,R,188,USA,22.67214237,3,3515,102610,0,,Albert Costa,R,180,ESP,29.85352498,50,780,6-4 7-5,3,R32,95,8,0,53,32,30,15,11,1,1,0,1,69,57,36,8,11,3,5
2005-416,Rome Masters,Clay,64,M,20050502,49,104269,0,,Fernando Verdasco,L,188,ESP,21.46201232,56,685,104053,1,,Andy Roddick,R,188,USA,22.67214237,3,3515,6-7(1) 7-6(3) 6-4,3,R16,154,13,2,118,88,67,11,17,11,14,12,0,121,87,61,13,17,9,13
2005-414,Hamburg Masters,Clay,64,M,20050509,32,103454,0,,Nicolas Massu,R,183,CHI,25.5797399,25,1175,104053,2,,Andy Roddick,R,188,USA,22.69130732,3,3585,7-6(4) 4-6 7-5,3,R64,178,8,1,113,73,46,24,17,5,9,19,3,115,75,53,18,17,7,11
2005-520,Roland Garros,Clay,128,G,20050523,64,104053,2,,Andy Roddick,R,188,USA,22.72963723,3,3590,104542,0,WC,Jo Wilfried Tsonga,R,188,FRA,20.09856263,133,319,6-3 6-2 6-4,5,R128,103,3,2,82,57,42,16,14,7,8,9,5,85,45,23,24,13,7,12
2005-520,Roland Garros,Clay,128,G,20050523,96,104076,0,,Jose Acasuso,R,190,ARG,22.59000684,62,631,104053,2,,Andy Roddick,R,188,USA,22.72963723,3,3590,3-6 4-6 6-4 6-3 8-6,5,R64,201,20,9,149,77,63,39,26,7,10,13,5,150,97,77,22,26,3,7
2005-717,Houston,Clay,32,A,20050418,1,104053,1,,Andy Roddick,R,188,USA,22.63381246,4,3340,103663,0,Q,Matias Boeker,R,0,USA,24.3504449,246,163,6-2 6-3,3,R32,58,11,0,46,28,23,11,9,0,1,2,3,45,28,18,5,8,1,5
2005-717,Houston,Clay,32,A,20050418,17,104053,1,,Andy Roddick,R,188,USA,22.63381246,4,3340,104068,0,,Robby Ginepri,R,183,USA,22.52977413,73,530,7-6(6) 6-4,3,R16,79,9,0,63,39,33,13,11,1,2,8,7,75,52,34,11,11,4,6
2005-717,Houston,Clay,32,A,20050418,25,104053,1,,Andy Roddick,R,188,USA,22.63381246,4,3340,103632,8,,Luis Horna,R,180,PER,24.59137577,51,775,6-4 6-1,3,QF,57,14,1,50,35,30,10,9,2,2,5,2,47,37,24,4,8,3,6
2005-717,Houston,Clay,32,A,20050418,29,104053,1,,Andy Roddick,R,188,USA,22.63381246,4,3340,103781,7,,Jurgen Melzer,L,183,AUT,23.90691307,40,895,6-4 6-2,3,SF,65,7,3,53,37,28,7,9,0,2,2,2,52,30,17,7,9,3,8
2005-717,Houston,Clay,32,A,20050418,31,104053,1,,Andy Roddick,R,188,USA,22.63381246,4,3340,103206,6,,Sebastien Grosjean,R,175,FRA,26.88843258,30,1045,6-2 6-2,3,F,71,4,0,44,28,20,13,8,0,0,3,3,62,33,19,12,8,6,10
2005-D023,Davis Cup WG PO: BEL vs USA,Clay,4,D,20050923,2,104053,0,,Andy Roddick,R,188,USA,23.05544148,3,3125,103294,0,,Christophe Rochus,R,170,BEL,26.76249144,54,704,6-1 6-2 6-3,5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-D023,Davis Cup WG PO: BEL vs USA,Clay,4,D,20050923,3,104053,0,,Andy Roddick,R,188,USA,23.05544148,3,3125,103694,0,,Olivier Rochus,R,168,BEL,24.66803559,31,1025,6-7(4) 7-6(4) 7-6(5) 4-6 6-3,5,RR,272,35,8,188,121,93,29,28,6,11,2,1,179,149,101,18,27,9,14
2006-615,Dusseldorf,Clay,32,A,20060522,16,103454,35,,Nicolas Massu,R,183,CHI,26.3,35,860,104053,5,,Andy Roddick,R,188,USA,23.74537988,5,2585,4-2 RET,3,RR,33,1,0,16,12,10,2,3,0,0,1,0,20,9,5,7,3,2,3
2006-520,Roland Garros,Clay,128,G,20060529,33,103252,0,,Alberto Martin,R,175,ESP,27.77275838,68,589,104053,5,,Andy Roddick,R,188,USA,23.74537988,5,2585,6-4 7-5 1-0 RET,5,R128,101,4,0,60,39,32,13,11,1,2,7,3,76,41,31,11,12,5,9
2006-717,Houston,Clay,32,A,20060410,1,104053,1,,Andy Roddick,R,188,USA,23.61122519,4,2655,104154,0,,Paul Capdeville,R,190,CHI,23.02258727,104,399,6-3 6-2,3,R32,59,3,0,46,30,21,13,9,0,1,1,2,53,33,20,6,8,4,8
2006-717,Houston,Clay,32,A,20060410,17,104053,1,,Andy Roddick,R,188,USA,23.61122519,4,2655,103594,0,,Oliver Marach,R,185,AUT,25.73305955,111,376,6-3 6-4,3,R16,80,5,1,67,47,36,12,10,6,6,5,4,51,27,24,10,9,1,3
2006-717,Houston,Clay,32,A,20060410,25,103163,5,,Tommy Haas,R,188,GER,28.01916496,27,1250,104053,1,,Andy Roddick,R,188,USA,23.61122519,4,2655,6-7(1) 6-4 6-4,3,QF,131,6,5,105,59,44,24,16,6,8,11,3,92,59,43,15,16,5,9
2006-416,Rome Masters,Clay,64,M,20060508,17,104053,5,,Andy Roddick,R,188,USA,23.68788501,5,2515,103812,0,,Victor Hanescu,R,198,ROU,24.79671458,59,676,6-1 6-0,3,R64,51,3,2,33,12,12,13,6,2,2,1,3,55,33,11,10,7,3,9
2006-416,Rome Masters,Clay,64,M,20060508,41,104053,5,,Andy Roddick,R,188,USA,23.68788501,5,2515,104571,0,,Marcos Baghdatis,R,183,CYP,20.88980151,20,1374,3-6 6-1 6-2,3,R32,114,2,7,84,45,29,16,12,6,11,1,5,84,37,23,14,12,8,16
2006-416,Rome Masters,Clay,64,M,20060508,53,104053,5,,Andy Roddick,R,188,USA,23.68788501,5,2515,102257,0,,Greg Rusedski,L,193,GBR,32.66803559,45,805,7-6(4) 6-2,3,R16,75,5,0,51,32,28,16,10,0,0,1,2,66,47,30,9,10,2,4
2006-416,Rome Masters,Clay,64,M,20060508,59,104792,0,,Gael Monfils,R,193,FRA,19.68240931,35,904,104053,5,,Andy Roddick,R,188,USA,23.68788501,5,2515,6-2 6-3,3,QF,71,4,5,49,31,22,9,8,5,7,2,1,57,35,18,8,9,5,11
2006-D014,Davis Cup WG SF: RUS vs USA,Clay,4,D,20060922,1,103498,0,,Marat Safin,R,193,RUS,26.64202601,72,550,104053,0,,Andy Roddick,R,188,USA,24.05201917,6,2585,6-4 6-3 7-6(5),5,SF,288,22,2,212,148,109,34,36,9,14,33,8,200,96,78,65,36,1,5
2006-D014,Davis Cup WG SF: RUS vs USA,Clay,4,D,20060922,3,104098,0,,Dmitry Tursunov,R,185,RUS,23.76728268,22,1165,104053,0,,Andy Roddick,R,188,USA,24.05201917,6,2585,6-3 6-4 5-7 3-6 17-15,5,SF,130,17,2,90,50,41,25,15,3,4,6,3,99,53,41,22,16,4,8
2007-520,Roland Garros,Clay,128,G,20070528,48,104214,0,,Igor Andreev,R,185,RUS,23.87132101,125,340,104053,3,,Andy Roddick,R,188,USA,24.74195756,3,2930,3-6 6-4 6-3 6-4,5,R128,163,8,3,120,76,51,29,19,10,12,5,3,126,77,48,27,19,7,11
2007-416,Rome Masters,Clay,56,M,20070507,29,104053,3,,Andy Roddick,R,188,USA,24.6844627,3,2980,103292,0,,Gaston Gaudio,R,175,ARG,28.40793977,71,550,6-1 7-6(8),3,R32,94,9,2,69,44,35,15,10,3,3,0,5,69,40,29,13,9,4,6
2007-416,Rome Masters,Clay,56,M,20070507,43,103428,0,,Juan Ignacio Chela,R,190,ARG,27.68514716,23,1125,104053,3,,Andy Roddick,R,188,USA,24.6844627,3,2980,6-0 6-4,3,R16,70,3,1,43,27,21,12,8,3,3,2,1,52,26,16,12,8,4,8
2007-306,Poertschach,Clay,32,A,20070520,16,104053,2,,Andy Roddick,R,188,USA,24.72279261,3,2930,103580,0,WC,Alexander Peya,R,183,AUT,26.89664613,99,423,6-4 7-5,3,R32,80,2,0,50,34,30,14,11,0,0,6,6,70,37,30,15,11,4,6
2007-306,Poertschach,Clay,32,A,20070520,24,104053,2,,Andy Roddick,R,188,USA,24.72279261,3,2930,103709,0,,Kristian Pless,R,188,DEN,26.275154,81,499,6-4 6-3,3,R16,66,6,2,49,34,30,10,10,0,0,7,2,53,28,23,13,9,4,6
2007-306,Poertschach,Clay,32,A,20070520,28,104792,0,WC,Gael Monfils,R,193,FRA,20.71731691,75,537,104053,2,,Andy Roddick,R,188,USA,24.72279261,3,2930,7-5 6-3,3,QF,164,7,4,68,31,25,21,11,5,6,0,3,55,25,18,17,10,1,4
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,4,D,20070209,1,104053,0,,Andy Roddick,R,188,USA,24.43531828,4,2715,104371,0,,Ivo Minar,R,183,CZE,22.71047228,160,267,6-4 4-6 6-2 6-3,5,RR,132,28,3,109,76,58,18,19,5,6,10,2,108,60,38,29,18,6,10
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,4,D,20070209,3,104053,0,,Andy Roddick,R,188,USA,24.43531828,4,2715,104607,0,,Tomas Berdych,R,196,CZE,21.3853525,12,1785,4-6 6-3 6-2 7-6(4),5,RR,146,14,2,109,69,58,26,20,2,3,17,2,118,75,53,25,19,4,7
2008-416,Rome Masters,Clay,56,M,20080505,33,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,103888,0,,Mardy Fish,R,188,USA,26.40383299,38,835,6-1 6-4,3,R32,67,4,0,52,30,20,17,9,1,1,5,3,46,20,15,12,8,4,7
2008-416,Rome Masters,Clay,56,M,20080505,45,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,104620,0,,Simone Bolelli,R,183,ITA,22.57357974,55,631,7-6(5) 6-3,3,R16,117,8,5,69,45,35,12,10,4,5,2,1,90,61,35,15,11,6,9
2008-416,Rome Masters,Clay,56,M,20080505,51,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,103990,14,,Tommy Robredo,R,180,ESP,26.01232033,16,1400,6-3 4-6 7-6(4),3,QF,133,11,7,108,67,51,21,16,5,7,6,1,95,74,54,11,15,8,10
2008-416,Rome Masters,Clay,56,M,20080505,54,104527,0,,Stanislas Wawrinka,R,183,SUI,23.10472279,24,1200,104053,6,,Andy Roddick,R,188,USA,25.68104038,6,2260,3-0 RET,3,SF,29,1,1,12,7,5,3,2,0,0,0,1,5,2,0,0,1,0,1
2008-D032,Davis Cup WG R1: AUT vs USA,Clay,4,D,20080208,1,104053,0,,Andy Roddick,R,188,USA,25.43189596,6,2155,103781,0,,Jurgen Melzer,L,183,AUT,26.70499658,57,578,6-4 4-6 6-3 6-7(4) 6-3,5,RR,246,21,6,194,138,35,42,26,11,17,7,4,177,96,61,39,24,14,22
2008-D042,Davis Cup WG SF: ESP vs USA,Clay,4,D,20080919,2,103970,0,,David Ferrer,R,175,ESP,26.45585216,5,2490,104053,0,,Andy Roddick,R,188,USA,26.04517454,8,1845,7-6(5) 2-6 1-6 6-4 8-6,5,SF,197,10,9,154,82,59,42,26,6,12,23,4,139,87,70,30,25,1,4
2008-D042,Davis Cup WG SF: ESP vs USA,Clay,4,D,20080919,3,104745,0,,Rafael Nadal,L,185,ESP,22.28610541,1,7000,104053,0,,Andy Roddick,R,188,USA,26.04517454,8,1845,6-4 6-0 6-4,5,SF,133,8,1,75,60,47,9,13,7,7,8,4,97,60,33,19,13,9,14
2009-1536,Madrid Masters,Clay,56,M,20090510,37,104053,6,,Andy Roddick,R,188,USA,26.69678303,6,4040,103163,0,Q,Tommy Haas,R,188,GER,31.10472279,75,945,1-6 7-6(9) 6-4,3,R32,143,9,2,97,70,51,15,14,0,2,14,5,112,62,49,27,15,11,12
2009-1536,Madrid Masters,Clay,56,M,20090510,52,103819,2,,Roger Federer,R,185,SUI,27.75633128,2,10170,104053,6,,Andy Roddick,R,188,USA,26.69678303,6,4040,7-5 6-7(5) 6-1,3,QF,131,15,2,97,56,49,20,16,2,3,9,1,91,61,42,16,15,5,9
2009-520,Roland Garros,Clay,128,G,20090525,49,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,104579,0,WC,Romain Jouan,R,183,FRA,23.85763176,305,204,6-2 6-4 6-2,5,R128,94,11,1,62,48,41,11,13,0,0,7,0,74,41,25,18,13,4,9
2009-520,Roland Garros,Clay,128,G,20090525,89,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,104371,0,,Ivo Minar,R,183,CZE,25.01026694,85,840,6-2 6-2 7-6(2),5,R64,111,15,1,81,62,53,10,14,4,4,4,2,101,49,32,26,14,12,16
2009-520,Roland Garros,Clay,128,G,20090525,109,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,102967,0,,Marc Gicquel,R,188,FRA,32.15331964,46,1205,6-1 6-4 6-4,5,R32,104,7,0,81,55,46,15,14,3,3,7,4,77,38,24,21,13,3,7
2009-520,Roland Garros,Clay,128,G,20090525,119,104792,11,,Gael Monfils,R,193,FRA,22.72963723,10,3150,104053,6,,Andy Roddick,R,188,USA,26.73511294,6,4220,6-4 6-2 6-3,5,R16,111,17,3,83,49,37,20,13,9,10,4,1,84,60,35,11,14,5,11
2010-520,Roland Garros,Clay,128,G,20100524,33,104053,6,,Andy Roddick,R,188,USA,27.73169062,8,4600,103813,0,,Jarkko Nieminen,L,185,FIN,28.83504449,69,707,6-2 4-6 4-6 7-6(4) 6-3,5,R128,199,19,2,139,90,72,27,24,4,6,10,7,148,97,68,28,25,7,11
2010-520,Roland Garros,Clay,128,G,20100524,81,104053,6,,Andy Roddick,R,188,USA,27.73169062,8,4600,104882,0,,Blaz Kavcic,R,188,SLO,23.21971253,112,461,6-3 5-7 6-4 6-2,5,R64,177,13,3,121,78,52,18,20,6,13,0,6,124,95,50,12,19,9,19
2010-520,Roland Garros,Clay,128,G,20100524,105,104559,0,Q,Teymuraz Gabashvili,R,188,RUS,25.00205339,114,453,104053,6,,Andy Roddick,R,188,USA,27.73169062,8,4600,6-4 6-4 6-2,5,R32,114,9,1,86,46,36,29,14,3,3,4,1,89,64,40,12,14,7,11
2011-416,Rome Masters,Clay,56,M,20110508,15,104468,0,,Gilles Simon,R,183,FRA,26.36276523,19,1520,104053,12,,Andy Roddick,R,188,USA,28.6899384,12,2280,6-3 6-3,3,R64,82,4,2,51,29,23,12,9,0,1,1,0,57,39,22,8,9,4,8
2011-1536,Madrid Masters,Clay,56,M,20110501,4,104262,0,Q,Flavio Cipolla,R,173,ITA,27.53182752,160,374,104053,12,,Andy Roddick,R,188,USA,28.67077344,12,2290,6-4 6-7(7) 6-3,3,R64,183,3,3,114,78,51,23,16,8,10,5,2,113,77,49,20,15,6,10
2011-D013,Davis Cup WG R1: CHI vs USA,Clay,4,D,20110304,1,104053,0,,Andy Roddick,R,188,USA,28.49828884,8,3735,103454,0,,Nicolas Massu,R,183,CHI,31.38672142,241,207,6-2 4-6 6-3 6-4,5,RR,169,4,5,118,95,70,16,19,5,6,1,1,114,99,65,9,18,7,11
2011-D013,Davis Cup WG R1: CHI vs USA,Clay,4,D,20110304,3,104053,0,,Andy Roddick,R,188,USA,28.49828884,8,3735,104154,0,,Paul Capdeville,R,190,CHI,27.90965092,165,341,3-6 7-6(2) 6-3 6-3,5,RR,186,17,1,117,98,70,11,14,4,6,7,2,118,73,51,26,16,3,7
2012-520,Roland Garros,Clay,128,G,20120527,20,103917,0,,Nicolas Mahut,R,190,FRA,30.34907598,89,604,104053,26,,Andy Roddick,R,188,USA,29.74401095,33,1180,6-3 6-3 4-6 6-2,5,R128,142,13,4,107,58,41,28,18,7,10,8,4,97,59,41,17,18,0,7
